WORD_ADDRESS, STORED_DATA, PATTERN,ROUND
0x022b0,0xfd,0xFF,1
0x023a6,0xfe,0xFF,1
0x02443,0xef,0xFF,1
0x02576,0xfe,0xFF,1
0x0269d,0x7f,0xFF,1
0x02759,0xef,0xFF,1
0x02a07,0xdf,0xFF,1
0x02a30,0xfd,0xFF,1
0x02a5a,0xfb,0xFF,1
0x02bac,0xdf,0xFF,1
0x02bad,0x7f,0xFF,1
0x02bd5,0xfe,0xFF,1
0x02c32,0xfe,0xFF,1
0x02c52,0xfb,0xFF,1
0x02d66,0xdf,0xFF,1
0x02dba,0xf7,0xFF,1
0x02e53,0x7f,0xFF,1
0x02e5f,0xef,0xFF,1
0x02ed6,0xfb,0xFF,1
0x0300f,0xf7,0xFF,1
0x0309b,0xfe,0xFF,1
0x03193,0xef,0xFF,1
0x0319d,0xf7,0xFF,1
0x03221,0xfd,0xFF,1
0x0323e,0xf7,0xFF,1
0x03452,0xef,0xFF,1
0x0348c,0xfd,0xFF,1
0x034ea,0xf7,0xFF,1
0x03518,0xf7,0xFF,1
0x0355b,0xdf,0xFF,1
0x0355d,0xdf,0xFF,1
0x03561,0xdf,0xFF,1
0x0356d,0xfd,0xFF,1
0x035a5,0x7f,0xFF,1
0x035de,0xbf,0xFF,1
0x037b3,0xfb,0xFF,1
0x038b9,0x7f,0xFF,1
0x038d9,0xfd,0xFF,1
0x03914,0xbf,0xFF,1
0x03944,0xbf,0xFF,1
0x03946,0xbf,0xFF,1
0x039d5,0xfe,0xFF,1
0x03bb6,0xfd,0xFF,1
0x03cb6,0xbf,0xFF,1
0x03ef7,0xfb,0xFF,1
0x04164,0x7f,0xFF,1
0x04292,0xef,0xFF,1
0x042b0,0xbf,0xFF,1
0x04355,0xf9,0xFF,1
0x04376,0x7f,0xFF,1
0x043d7,0xfb,0xFF,1
0x044aa,0xef,0xFF,1
0x044f2,0xef,0xFF,1
0x045d7,0xfb,0xFF,1
0x04608,0x7f,0xFF,1
0x04749,0xef,0xFF,1
0x04757,0x7f,0xFF,1
0x04758,0xef,0xFF,1
0x047e1,0xfb,0xFF,1
0x047e3,0xfb,0xFF,1
0x047e4,0xdf,0xFF,1
0x04c35,0xbf,0xFF,1
0x04e73,0x7f,0xFF,1
0x04e74,0xbf,0xFF,1
0x04ef4,0xf7,0xFF,1
0x04f93,0xef,0xFF,1
0x0519d,0xdf,0xFF,1
0x05204,0xfd,0xFF,1
0x05297,0xef,0xFF,1
0x0536e,0xfd,0xFF,1
0x05425,0xfe,0xFF,1
0x0579f,0xf7,0xFF,1
0x058d5,0xf7,0xFF,1
0x05a21,0xef,0xFF,1
0x05a23,0xef,0xFF,1
0x05acd,0xdf,0xFF,1
0x05b9d,0xdf,0xFF,1
0x05e42,0xf7,0xFF,1
0x05f07,0xdf,0xFF,1
0x05f9c,0x7f,0xFF,1
0x0608b,0xbf,0xFF,1
0x060c6,0xef,0xFF,1
0x060d3,0xf7,0xFF,1
0x060d8,0xbf,0xFF,1
0x060da,0xbf,0xFF,1
0x06199,0xfd,0xFF,1
0x06229,0x7f,0xFF,1
0x06283,0xfe,0xFF,1
0x06593,0xef,0xFF,1
0x065de,0xdf,0xFF,1
0x06615,0xfd,0xFF,1
0x067c7,0xfd,0xFF,1
0x068c6,0xfb,0xFF,1
0x068e1,0xfd,0xFF,1
0x06a3b,0xf7,0xFF,1
0x06a60,0xf7,0xFF,1
0x06bba,0xbf,0xFF,1
0x06bc3,0xfb,0xFF,1
0x06be9,0xdf,0xFF,1
0x06d2d,0xf7,0xFF,1
0x06ddd,0xfe,0xFF,1
0x06ec7,0xfb,0xFF,1
0x06f21,0xbf,0xFF,1
0x06f32,0x7f,0xFF,1
0x0705f,0xef,0xFF,1
0x07297,0x7f,0xFF,1
0x072b5,0xfb,0xFF,1
0x07323,0xbf,0xFF,1
0x073cc,0xf7,0xFF,1
0x07435,0xf7,0xFF,1
0x0756a,0xfe,0xFF,1
0x07586,0x7f,0xFF,1
0x075ac,0xfd,0xFF,1
0x075f6,0xbf,0xFF,1
0x078ad,0xbf,0xFF,1
0x078c4,0xfd,0xFF,1
0x07905,0xfe,0xFF,1
0x07a3a,0xef,0xFF,1
0x07bbe,0x7f,0xFF,1
0x07d17,0xfd,0xFF,1
0x07e38,0xef,0xFF,1
0x07eff,0xdf,0xFF,1
0x07f91,0xef,0xFF,1
0x07fef,0xdf,0xFF,1
0x080f2,0xfb,0xFF,1
0x081d7,0xfb,0xFF,1
0x0824d,0xef,0xFF,1
0x0835a,0xdf,0xFF,1
0x083df,0xbf,0xFF,1
0x08518,0x7f,0xFF,1
0x0854a,0xf7,0xFF,1
0x085ca,0xbf,0xFF,1
0x086a9,0xbf,0xFF,1
0x086ab,0xbf,0xFF,1
0x087f8,0xdf,0xFF,1
0x08924,0x7f,0xFF,1
0x0893f,0xfd,0xFF,1
0x089b4,0xbf,0xFF,1
0x08abe,0xdf,0xFF,1
0x08cf3,0x7f,0xFF,1
0x08d38,0xbf,0xFF,1
0x08f75,0xf7,0xFF,1
0x0909d,0xfd,0xFF,1
0x0909f,0xfd,0xFF,1
0x09118,0xfe,0xFF,1
0x09239,0xfb,0xFF,1
0x0933d,0xbf,0xFF,1
0x09421,0x7f,0xFF,1
0x09583,0xfe,0xFF,1
0x096f2,0x7f,0xFF,1
0x09755,0xfd,0xFF,1
0x097a7,0xfb,0xFF,1
0x09946,0xbf,0xFF,1
0x09dc0,0xef,0xFF,1
0x09ef0,0xfb,0xFF,1
0x0a005,0xbf,0xFF,1
0x0a08b,0xf7,0xFF,1
0x0a3bf,0xfe,0xFF,1
0x0a3cb,0xfb,0xFF,1
0x0a621,0x7f,0xFF,1
0x0a6a7,0xf7,0xFF,1
0x0a80a,0xbf,0xFF,1
0x0a8db,0xfb,0xFF,1
0x0a968,0xbf,0xFF,1
0x0a989,0xef,0xFF,1
0x0a9b0,0xef,0xFF,1
0x0ab67,0xfe,0xFF,1
0x0ac21,0xdf,0xFF,1
0x0ac61,0xfd,0xFF,1
0x0ac63,0xfd,0xFF,1
0x0ae30,0xfe,0xFF,1
0x0ae41,0xbf,0xFF,1
0x0ae5b,0xdf,0xFF,1
0x0af9b,0xfd,0xFF,1
0x0b16d,0xbf,0xFF,1
0x0b250,0xbf,0xFF,1
0x0b2f2,0xfe,0xFF,1
0x0b320,0xef,0xFF,1
0x0b481,0x7f,0xFF,1
0x0b4b2,0xfd,0xFF,1
0x0b558,0xfd,0xFF,1
0x0b651,0xfd,0xFF,1
0x0b771,0xfd,0xFF,1
0x0b9dd,0xf7,0xFF,1
0x0b9e1,0x7f,0xFF,1
0x0bb1e,0xfe,0xFF,1
0x0bc0c,0xf7,0xFF,1
0x0bcbf,0xbf,0xFF,1
0x0bdda,0xfb,0xFF,1
0x0bde7,0xfb,0xFF,1
0x0bded,0xdf,0xFF,1
0x0be2a,0x7f,0xFF,1
0x0be5a,0xdf,0xFF,1
0x0c0f8,0xef,0xFF,1
0x0c161,0xfd,0xFF,1
0x0c163,0xfd,0xFF,1
0x0c1d0,0x7f,0xFF,1
0x0c1f3,0xdf,0xFF,1
0x0c27c,0xef,0xFF,1
0x0c2b7,0x7f,0xFF,1
0x0c3d1,0xbf,0xFF,1
0x0c40c,0xfb,0xFF,1
0x0c442,0xf7,0xFF,1
0x0c8be,0xfe,0xFF,1
0x0c904,0xfd,0xFF,1
0x0cac0,0xbf,0xFF,1
0x0cac2,0xfd,0xFF,1
0x0cbfa,0x7f,0xFF,1
0x0cd29,0xf7,0xFF,1
0x0cd41,0xfe,0xFF,1
0x0cd90,0xef,0xFF,1
0x0cead,0xfe,0xFF,1
0x0cfb9,0xfe,0xFF,1
0x0cffb,0xef,0xFF,1
0x0d023,0xfd,0xFF,1
0x0d128,0xbf,0xFF,1
0x0d1a0,0x7f,0xFF,1
0x0d1c8,0xef,0xFF,1
0x0d251,0xf7,0xFF,1
0x0d359,0xdf,0xFF,1
0x0d444,0xfe,0xFF,1
0x0d4af,0xfb,0xFF,1
0x0d5c1,0xef,0xFF,1
0x0d726,0x7f,0xFF,1
0x0d81e,0x7f,0xFF,1
0x0d89e,0xfd,0xFF,1
0x0d8cf,0xdf,0xFF,1
0x0d97e,0xfe,0xFF,1
0x0da7b,0xfb,0xFF,1
0x0dada,0xfb,0xFF,1
0x0decc,0xbf,0xFF,1
0x0e06c,0x7f,0xFF,1
0x0e14f,0xfb,0xFF,1
0x0e1f3,0xfb,0xFF,1
0x0e37c,0xfe,0xFF,1
0x0e5ad,0xfb,0xFF,1
0x0e6a0,0xfd,0xFF,1
0x0e6af,0xef,0xFF,1
0x0e7ed,0xbf,0xFF,1
0x0e9c3,0xfe,0xFF,1
0x0eaa1,0xfe,0xFF,1
0x0eaeb,0x7f,0xFF,1
0x0eb17,0xfb,0xFF,1
0x0ebac,0xfd,0xFF,1
0x0ebcb,0xfe,0xFF,1
0x0ebe4,0xfe,0xFF,1
0x0ec8c,0xfb,0xFF,1
0x0ec9e,0xfb,0xFF,1
0x0ecaa,0x7f,0xFF,1
0x0ecfc,0xdf,0xFF,1
0x0ed81,0x7f,0xFF,1
0x0edcc,0xf7,0xFF,1
0x0ee7b,0xbf,0xFF,1
0x0ee8f,0xfb,0xFF,1
0x0eebc,0xfe,0xFF,1
0x0efb2,0xf7,0xFF,1
0x0efcb,0xfe,0xFF,1
0x0f017,0xfe,0xFF,1
0x0f02d,0xfb,0xFF,1
0x0f201,0xfe,0xFF,1
0x0f2e0,0xfd,0xFF,1
0x0f369,0xfb,0xFF,1
0x0f40f,0xef,0xFF,1
0x0f529,0x7f,0xFF,1
0x0f626,0xbf,0xFF,1
0x0f68d,0xef,0xFF,1
0x0f881,0xf7,0xFF,1
0x0f8e9,0xf7,0xFF,1
0x0f9c3,0xfd,0xFF,1
0x0fa65,0xfe,0xFF,1
0x0fa93,0xdf,0xFF,1
0x0faf9,0x7f,0xFF,1
0x0fc0e,0x7f,0xFF,1
0x0fd76,0xf7,0xFF,1
0x10069,0xfd,0xFF,1
0x1006b,0xfb,0xFF,1
0x10077,0xf7,0xFF,1
0x1007b,0xef,0xFF,1
0x10205,0x7f,0xFF,1
0x10322,0xfe,0xFF,1
0x104b2,0x7f,0xFF,1
0x105ac,0xfb,0xFF,1
0x105af,0xfb,0xFF,1
0x10627,0xfd,0xFF,1
0x1076a,0xef,0xFF,1
0x1081b,0xbf,0xFF,1
0x10c35,0xef,0xFF,1
0x10c5a,0xbf,0xFF,1
0x10cec,0xf7,0xFF,1
0x10d13,0xfd,0xFF,1
0x10d6f,0xef,0xFF,1
0x10df3,0xef,0xFF,1
0x10f0f,0xbf,0xFF,1
0x10f17,0xf7,0xFF,1
0x10f27,0xf7,0xFF,1
0x10f2f,0xfd,0xFF,1
0x10f30,0xfb,0xFF,1
0x10f79,0xf7,0xFF,1
0x10fa1,0xfb,0xFF,1
0x10faa,0xfb,0xFF,1
0x11078,0xdf,0xFF,1
0x11092,0xfb,0xFF,1
0x1111f,0xfd,0xFF,1
0x112a4,0xfb,0xFF,1
0x112c7,0xf7,0xFF,1
0x11300,0xdf,0xFF,1
0x113e0,0xfb,0xFF,1
0x11536,0xf7,0xFF,1
0x11732,0x7f,0xFF,1
0x11964,0x7f,0xFF,1
0x11966,0x7f,0xFF,1
0x119a8,0xbf,0xFF,1
0x11a77,0xfb,0xFF,1
0x11b03,0xdf,0xFF,1
0x11be8,0xbf,0xFF,1
0x11c38,0xdf,0xFF,1
0x11c59,0xf7,0xFF,1
0x11cc8,0xef,0xFF,1
0x11e50,0xdf,0xFF,1
0x11ec1,0xfe,0xFF,1
0x12458,0xfd,0xFF,1
0x124d1,0xbf,0xFF,1
0x124ff,0xdf,0xFF,1
0x12500,0xfb,0xFF,1
0x12639,0xbf,0xFF,1
0x127a6,0xfd,0xFF,1
0x127ed,0xbf,0xFF,1
0x128d9,0xbf,0xFF,1
0x128db,0xfd,0xFF,1
0x129d0,0x7f,0xFF,1
0x12a16,0xdf,0xFF,1
0x12a2b,0xfe,0xFF,1
0x12b19,0xf7,0xFF,1
0x12c61,0xef,0xFF,1
0x12c89,0xfd,0xFF,1
0x12cbe,0xf7,0xFF,1
0x12cce,0xfb,0xFF,1
0x12d15,0x7f,0xFF,1
0x12d7b,0xfd,0xFF,1
0x12dab,0x7f,0xFF,1
0x12f0d,0xef,0xFF,1
0x12f0e,0xfb,0xFF,1
0x12f68,0xef,0xFF,1
0x130e9,0xfe,0xFF,1
0x1343a,0x7f,0xFF,1
0x137fc,0xef,0xFF,1
0x138f2,0xbf,0xFF,1
0x13a73,0x7f,0xFF,1
0x13c21,0xdf,0xFF,1
0x13cac,0xef,0xFF,1
0x13ce7,0xfe,0xFF,1
0x13e83,0xf7,0xFF,1
0x13ebd,0xf7,0xFF,1
0x14009,0xf7,0xFF,1
0x1402c,0xfe,0xFF,1
0x140a9,0xef,0xFF,1
0x1415f,0xfe,0xFF,1
0x141e8,0xfe,0xFF,1
0x1437c,0xfb,0xFF,1
0x145b8,0xef,0xFF,1
0x145fb,0xbf,0xFF,1
0x146a3,0xdf,0xFF,1
0x14747,0xf7,0xFF,1
0x14748,0xf7,0xFF,1
0x14884,0x7f,0xFF,1
0x14ae9,0xfd,0xFF,1
0x14c2c,0xdf,0xFF,1
0x14cc1,0xfd,0xFF,1
0x14cfa,0xbf,0xFF,1
0x14de3,0xfe,0xFF,1
0x14e15,0xef,0xFF,1
0x14e24,0xfe,0xFF,1
0x14e8b,0xfd,0xFF,1
0x14ef5,0xbf,0xFF,1
0x14f58,0x7f,0xFF,1
0x1512e,0xbf,0xFF,1
0x15130,0xfb,0xFF,1
0x15143,0x7f,0xFF,1
0x151f9,0x7f,0xFF,1
0x15221,0xf7,0xFF,1
0x15551,0xfb,0xFF,1
0x15614,0xdf,0xFF,1
0x15631,0xbf,0xFF,1
0x156fc,0x7f,0xFF,1
0x158be,0x7f,0xFF,1
0x1592e,0xbf,0xFF,1
0x1592f,0xef,0xFF,1
0x15af2,0xfb,0xFF,1
0x15c3f,0xbf,0xFF,1
0x1602a,0xdf,0xFF,1
0x1612f,0x7f,0xFF,1
0x16144,0xf7,0xFF,1
0x161d0,0xdf,0xFF,1
0x162f5,0xdf,0xFF,1
0x165c8,0xbf,0xFF,1
0x1661f,0xdf,0xFF,1
0x16718,0xbf,0xFF,1
0x1671a,0xbf,0xFF,1
0x1671e,0xbf,0xFF,1
0x16a7c,0x7f,0xFF,1
0x16ab4,0xf7,0xFF,1
0x16ad5,0xf7,0xFF,1
0x16b1e,0xbf,0xFF,1
0x16d11,0xfd,0xFF,1
0x16db9,0xfb,0xFF,1
0x16dda,0xfb,0xFF,1
0x16e62,0x7f,0xFF,1
0x16eaa,0xfb,0xFF,1
0x16f8a,0x7f,0xFF,1
0x16fb7,0x7f,0xFF,1
0x17101,0x7f,0xFF,1
0x173ac,0xef,0xFF,1
0x17431,0xef,0xFF,1
0x174aa,0xfe,0xFF,1
0x17582,0xfb,0xFF,1
0x175a0,0xfb,0xFF,1
0x175dd,0xef,0xFF,1
0x17618,0x5f,0xFF,1
0x177f9,0xfd,0xFF,1
0x17860,0xbf,0xFF,1
0x17cc9,0xef,0xFF,1
0x17e05,0xf7,0xFF,1
0x17e35,0xef,0xFF,1
0x17ee2,0xdf,0xFF,1
0x17eff,0xf7,0xFF,1
0x17fb2,0xfb,0xFF,1
0x17fb8,0xbf,0xFF,1
0x1815c,0xfe,0xFF,1
0x18234,0xf7,0xFF,1
0x18239,0xdf,0xFF,1
0x18269,0xbf,0xFF,1
0x1826d,0x7f,0xFF,1
0x184ae,0xdf,0xFF,1
0x1866d,0x7f,0xFF,1
0x1866f,0x7f,0xFF,1
0x18679,0xfd,0xFF,1
0x18773,0xfb,0xFF,1
0x187b7,0x7f,0xFF,1
0x18a0e,0xfe,0xFF,1
0x18a26,0xbf,0xFF,1
0x18ab6,0xdf,0xFF,1
0x18bb3,0xfe,0xFF,1
0x18cae,0xbf,0xFF,1
0x18efb,0xf7,0xFF,1
0x18f46,0xbf,0xFF,1
0x19134,0x7f,0xFF,1
0x191c9,0xbf,0xFF,1
0x191d3,0xf7,0xFF,1
0x191e7,0xf7,0xFF,1
0x19280,0xdf,0xFF,1
0x19319,0xdf,0xFF,1
0x194af,0xfd,0xFF,1
0x19615,0xbb,0xFF,1
0x19667,0xfd,0xFF,1
0x1970a,0xf7,0xFF,1
0x197aa,0xbf,0xFF,1
0x19920,0xef,0xFF,1
0x19959,0x7f,0xFF,1
0x19972,0xfb,0xFF,1
0x19ad8,0xfe,0xFF,1
0x19b49,0xbf,0xFF,1
0x19c27,0xdf,0xFF,1
0x19d2b,0xfe,0xFF,1
0x19d47,0x7f,0xFF,1
0x19d49,0x7f,0xFF,1
0x19f54,0x7f,0xFF,1
0x1a031,0xfb,0xFF,1
0x1a039,0xbf,0xFF,1
0x1a12d,0xdf,0xFF,1
0x1a20d,0xf7,0xFF,1
0x1a418,0x7f,0xFF,1
0x1a53e,0xfe,0xFF,1
0x1a573,0xdf,0xFF,1
0x1a6ff,0x7f,0xFF,1
0x1a719,0xfb,0xFF,1
0x1a75d,0xf7,0xFF,1
0x1a7cc,0xdf,0xFF,1
0x1a80a,0xf7,0xFF,1
0x1a93e,0xfe,0xFF,1
0x1aabc,0xfe,0xFF,1
0x1ab77,0xbf,0xFF,1
0x1ab79,0xdf,0xFF,1
0x1abdd,0xfe,0xFF,1
0x1ac0e,0xf7,0xFF,1
0x1acf6,0xfd,0xFF,1
0x1ad58,0xef,0xFF,1
0x1aeeb,0xfe,0xFF,1
0x1af1d,0xdf,0xFF,1
0x1afbb,0xfd,0xFF,1
0x1b08e,0x7f,0xFF,1
0x1b0ff,0xfd,0xFF,1
0x1b112,0xf7,0xFF,1
0x1b46d,0x7f,0xFF,1
0x1b52f,0xbf,0xFF,1
0x1b5e1,0xfe,0xFF,1
0x1b5ff,0xfb,0xFF,1
0x1b768,0xfe,0xFF,1
0x1b838,0xdf,0xFF,1
0x1b9ba,0xbf,0xFF,1
0x1b9fb,0xfb,0xFF,1
0x1baa9,0xbf,0xFF,1
0x1bb99,0xbf,0xFF,1
0x1bbe3,0xfd,0xFF,1
0x1bc22,0xfd,0xFF,1
0x1bc91,0xf7,0xFF,1
0x1bd33,0xf7,0xFF,1
0x1bd65,0xfd,0xFF,1
0x1bf9f,0xef,0xFF,1
0x1c027,0xf7,0xFF,1
0x1c05c,0xfd,0xFF,1
0x1c1e5,0xef,0xFF,1
0x1c399,0x7f,0xFF,1
0x1c407,0xf7,0xFF,1
0x1c4ed,0xbf,0xFF,1
0x1c4f2,0x7f,0xFF,1
0x1c519,0xef,0xFF,1
0x1c579,0xfb,0xFF,1
0x1c6db,0xfd,0xFF,1
0x1c77b,0xfb,0xFF,1
0x1c906,0xbf,0xFF,1
0x1c930,0xfd,0xFF,1
0x1c9e0,0xef,0xFF,1
0x1ca21,0xdf,0xFF,1
0x1cb54,0xbf,0xFF,1
0x1cb9f,0xbf,0xFF,1
0x1cca5,0xdf,0xFF,1
0x1ccc9,0xdf,0xFF,1
0x1cebc,0xdf,0xFF,1
0x1cf54,0xef,0xFF,1
0x1d019,0xf7,0xFF,1
0x1d2e6,0x7f,0xFF,1
0x1d32a,0xfd,0xFF,1
0x1d38f,0xbf,0xFF,1
0x1d473,0xdf,0xFF,1
0x1d499,0xfd,0xFF,1
0x1d713,0xfe,0xFF,1
0x1d787,0xf7,0xFF,1
0x1d789,0xf7,0xFF,1
0x1d7e1,0xf7,0xFF,1
0x1d802,0xdf,0xFF,1
0x1d852,0xf7,0xFF,1
0x1d8ac,0xef,0xFF,1
0x1db1f,0x7f,0xFF,1
0x1dcc9,0xef,0xFF,1
0x1ddc8,0x7f,0xFF,1
0x1dea9,0xfd,0xFF,1
0x1deab,0xfd,0xFF,1
0x1df32,0xdf,0xFF,1
0x1df7e,0xfe,0xFF,1
0x1e240,0x7f,0xFF,1
0x1e401,0xbf,0xFF,1
0x1e57d,0xfb,0xFF,1
0x1e5d0,0xef,0xFF,1
0x1e5f6,0xfe,0xFF,1
0x1e5f8,0xfd,0xFF,1
0x1e5fc,0x7f,0xFF,1
0x1e753,0xdf,0xFF,1
0x1e75c,0xfb,0xFF,1
0x1e80c,0x7f,0xFF,1
0x1e8d7,0x7f,0xFF,1
0x1e8ea,0xfb,0xFF,1
0x1e9cd,0xef,0xFF,1
0x1eaf1,0xfe,0xFF,1
0x1ec8b,0xdf,0xFF,1
0x1ecbe,0xf7,0xFF,1
0x1ed9d,0xf7,0xFF,1
0x1ee66,0x7f,0xFF,1
0x1ef4f,0xbf,0xFF,1
0x1efc3,0xf7,0xFF,1
0x1f195,0xfd,0xFF,1
0x1f443,0xfb,0xFF,1
0x1f6f6,0xdf,0xFF,1
0x1f77d,0xfb,0xFF,1
0x1f77f,0xfb,0xFF,1
0x1f7a5,0xfd,0xFF,1
0x1f8ab,0x7f,0xFF,1
0x1f97c,0xfd,0xFF,1
0x1fadc,0xbf,0xFF,1
0x1fc26,0xfe,0xFF,1
0x1fc9a,0xfd,0xFF,1
0x1fcc5,0xfd,0xFF,1
0x1fd47,0xef,0xFF,1
0x1fd93,0xfb,0xFF,1
0x1fdd5,0xef,0xFF,1
0x1ff00,0xdf,0xFF,1
0x1ff37,0xdf,0xFF,1
