Address,Content,Pattern,Cycle
0x00795F2,0x75,0x55
0x007A266,0x15,0x55
0x007A40C,0x54,0x55
0x007B89A,0x54,0x55
0x007CCBE,0x45,0x55
0x007CE70,0x15,0x55
0x007D2AC,0x45,0x55
0x007D4A4,0xD5,0x55
0x007E5A2,0x5D,0x55
0x007EBEE,0x75,0x55
0x0080748,0x51,0x55
0x00809B2,0x54,0x55
0x0080D36,0x54,0x55
0x0081878,0x15,0x55
0x0081B14,0x45,0x55
0x0082742,0x51,0x55
0x00838FA,0x75,0x55
0x0085422,0xD5,0x55
0x00854E2,0xD5,0x55
0x0085522,0xD5,0x55
0x0086128,0x54,0x55
0x0086458,0x75,0x55
0x0086558,0x75,0x55
0x00871C2,0x45,0x55
0x008747E,0xD5,0x55
0x0087CC2,0x54,0x55
0x0087D88,0x51,0x55
0x008873C,0x5D,0x55
0x008924C,0x15,0x55
0x008A364,0x51,0x55
0x008B164,0xD5,0x55
0x008C08A,0x5D,0x55
0x008C128,0x5D,0x55
0x008D62C,0x15,0x55
0x008D6C2,0x75,0x55
0x008D7C2,0x75,0x55
0x008F2BE,0x51,0x55
0x008F4CC,0x75,0x55
0x008F7F4,0x15,0x55
0x008FD3E,0x51,0x55
0x00902DC,0x45,0x55
0x009160A,0xD5,0x55
0x0092A18,0x51,0x55
0x0092DCC,0x45,0x55
0x0093AB4,0x54,0x55
0x0093FF4,0x51,0x55
0x0095B22,0x51,0x55
0x009680A,0x75,0x55
0x0096A0A,0x54,0x55
0x0097DD8,0x54,0x55
0x0098D00,0x54,0x55
0x0098F54,0x54,0x55
0x0099604,0xD5,0x55
0x0099704,0xD5,0x55
0x009A4C2,0x51,0x55
0x009A8CE,0x5D,0x55
0x009ADC4,0x51,0x55
0x009B53C,0x51,0x55
0x009C8FE,0xD5,0x55
0x009EC24,0x5D,0x55
0x009F052,0xD5,0x55
0x00A056C,0xD5,0x55
0x00A12D8,0x15,0x55
0x00A1D50,0x15,0x55
0x00A30F4,0xD5,0x55
0x00A3570,0x51,0x55
0x00A3586,0xD5,0x55
0x00A413C,0x51,0x55
0x00A416C,0x51,0x55
0x00A5042,0x54,0x55
0x00A5340,0x5D,0x55
0x00A5DFA,0x45,0x55
0x00A668E,0x54,0x55
0x00A66AC,0x51,0x55
0x00A7E82,0x54,0x55
0x00A8200,0x15,0x55
0x00A9ACC,0x51,0x55
0x00A9FEA,0x5D,0x55
0x00AA12A,0x15,0x55
0x00AA71C,0x75,0x55
0x00AADD0,0x5D,0x55
0x00AAE12,0x45,0x55
0x00AB24E,0x75,0x55
0x00ABB00,0x15,0x55
0x00ABB84,0xD5,0x55
0x00AD26A,0x15,0x55
0x00AD8BE,0x51,0x55
0x00ADC3A,0x5D,0x55
0x00AFAF8,0x5D,0x55
0x00B0138,0x45,0x55
0x00B05CA,0x5D,0x55
0x00B0A44,0x5D,0x55
0x00B0D08,0x51,0x55
0x00B181A,0xD5,0x55
0x00B191A,0xD5,0x55
0x00B2004,0x51,0x55
0x00B2B08,0x51,0x55
0x00B329A,0x51,0x55
0x00B3C32,0x54,0x55
0x00B6078,0x54,0x55
0x00B72B8,0x5D,0x55
0x00B8728,0xD5,0x55
0x00B8C3C,0x5D,0x55
0x00BAD32,0x5D,0x55
0x00BB3A2,0x15,0x55
0x00BCC5A,0x15,0x55
0x00BD79C,0x15,0x55
0x00BDEF6,0x54,0x55
0x00BEC68,0x15,0x55
0x00BF404,0x54,0x55
0x00C05AE,0xD5,0x55
0x00C13FE,0x15,0x55
0x00C2D58,0x54,0x55
0x00C5466,0x45,0x55
0x00C55F0,0xD5,0x55
0x00C5B26,0x54,0x55
0x00CACD0,0x45,0x55
0x00CB51E,0x51,0x55
0x00CBB92,0xD5,0x55
0x00CD51E,0x15,0x55
0x00CE6C6,0x54,0x55
0x00CEE76,0x5D,0x55
0x00CF0D6,0x5D,0x55
0x00CF974,0x75,0x55
0x00D0F84,0x15,0x55
0x00D1300,0x51,0x55
0x00D1AF2,0xD5,0x55
0x00D1D7A,0x51,0x55
0x00D25EC,0xD5,0x55
0x00D34EE,0xD5,0x55
0x00D3F2C,0x5D,0x55
0x00D50D0,0x51,0x55
0x00D6A78,0x54,0x55
0x00D6DDE,0x54,0x55
0x00D766E,0x54,0x55
0x00D85C8,0x15,0x55
0x00D8A96,0x75,0x55
0x00D9602,0x15,0x55
0x00DA5DA,0x15,0x55
0x00DA7AC,0x15,0x55
0x00DAC8A,0xD5,0x55
0x00DC186,0x54,0x55
0x00DED9C,0x54,0x55
0x00DF098,0x45,0x55
0x00E0A06,0x75,0x55
0x00E1A08,0x75,0x55
0x00E29C4,0x45,0x55
0x00E42E8,0x51,0x55
0x00E5BFA,0x51,0x55
0x00E742E,0x51,0x55
0x00E7A36,0x45,0x55
0x00E8310,0x15,0x55
0x00EA816,0x5D,0x55
0x00ED70A,0x5D,0x55
0x00F04EC,0x5D,0x55
0x00F133C,0x5D,0x55
0x00F2BA8,0x15,0x55
0x00F2CC2,0x75,0x55
0x00F4452,0x51,0x55
0x00F4A82,0x51,0x55
0x00F64D6,0x75,0x55
0x00F94FE,0x51,0x55
0x00FA66A,0x75,0x55
0x00FBFBC,0x5D,0x55
0x00FD0F4,0x54,0x55
0x00FF2A6,0x75,0x55
