WORD_ADDRESS, STORED_DATA, PATTERN, round
0x04c5e,0xfe,0xFF,1
0x04d71,0xfb,0xFF,1
0x0516a,0xfd,0xFF,1
0x05202,0xfb,0xFF,1
0x0522e,0xbf,0xFF,1
0x052b5,0xdf,0xFF,1
0x05377,0xfb,0xFF,1
0x053e0,0xbf,0xFF,1
0x053e1,0xbf,0xFF,1
0x0550c,0xfd,0xFF,1
0x0551f,0xd7,0xFF,1
0x05671,0xf7,0xFF,1
0x05772,0xfe,0xFF,1
0x05774,0xfe,0xFF,1
0x057b6,0xfe,0xFF,1
0x05868,0xdf,0xFF,1
0x0586d,0xf7,0xFF,1
0x05c66,0xfd,0xFF,1
0x05c7b,0xef,0xFF,1
0x05d30,0xfe,0xFF,1
0x05dcc,0xf7,0xFF,1
0x05e55,0xfd,0xFF,1
0x05f0e,0xef,0xFF,1
0x06014,0xfb,0xFF,1
0x06030,0xdf,0xFF,1
0x0622a,0xdf,0xFF,1
0x0629b,0xef,0xFF,1
0x062eb,0xfd,0xFF,1
0x06317,0xfd,0xFF,1
0x06348,0xfb,0xFF,1
0x06355,0xf7,0xFF,1
0x06407,0xbf,0xFF,1
0x06450,0xbf,0xFF,1
0x064a1,0xfd,0xFF,1
0x0650f,0xfd,0xFF,1
0x0655d,0xef,0xFF,1
0x0656b,0xef,0xFF,1
0x065a6,0xfd,0xFF,1
0x0660b,0x7f,0xFF,1
0x066b2,0xfd,0xFF,1
0x06722,0xfd,0xFF,1
0x06748,0xfb,0xFF,1
0x068f6,0xf7,0xFF,1
0x06980,0xfd,0xFF,1
0x06a42,0xdf,0xFF,1
0x06b8f,0xfe,0xFF,1
0x06c07,0xbf,0xFF,1
0x06c3b,0xfb,0xFF,1
0x06c74,0x7f,0xFF,1
0x06da3,0x7f,0xFF,1
0x06de1,0xfd,0xFF,1
0x06e26,0xfe,0xFF,1
0x06ea1,0xfe,0xFF,1
0x06ed3,0xbf,0xFF,1
0x06f28,0xdf,0xFF,1
0x0703f,0xfd,0xFF,1
0x070ed,0xbf,0xFF,1
0x07188,0xbf,0xFF,1
0x071c6,0xf7,0xFF,1
0x071fd,0xdf,0xFF,1
0x071ff,0xdf,0xFF,1
0x07203,0xfd,0xFF,1
0x073d6,0x7f,0xFF,1
0x073f9,0xfb,0xFF,1
0x0740a,0xdf,0xFF,1
0x07419,0xef,0xFF,1
0x07525,0xf7,0xFF,1
0x076d0,0xef,0xFF,1
0x076fd,0xfe,0xFF,1
0x07706,0xdf,0xFF,1
0x07712,0xfe,0xFF,1
0x077da,0xef,0xFF,1
0x078d0,0xfb,0xFF,1
0x0794a,0xdf,0xFF,1
0x07a93,0x7f,0xFF,1
0x07aff,0xf7,0xFF,1
0x07b73,0xef,0xFF,1
0x07b9b,0xdf,0xFF,1
0x07bf3,0xf7,0xFF,1
0x07d0a,0x7f,0xFF,1
0x07d27,0xef,0xFF,1
0x07eb4,0xfe,0xFF,1
0x08011,0x7f,0xFF,1
0x080c9,0xfb,0xFF,1
0x08117,0xef,0xFF,1
0x0820a,0xfb,0xFF,1
0x08482,0xdf,0xFF,1
0x0852b,0xef,0xFF,1
0x085a0,0xf7,0xFF,1
0x085bc,0xbf,0xFF,1
0x085cd,0x7f,0xFF,1
0x08604,0xbf,0xFF,1
0x08738,0xbf,0xFF,1
0x0875a,0xbf,0xFF,1
0x0877a,0xdf,0xFF,1
0x088c0,0xbf,0xFF,1
0x08902,0xdf,0xFF,1
0x08956,0xdf,0xFF,1
0x08962,0xfb,0xFF,1
0x08a06,0xfb,0xFF,1
0x08abc,0xfd,0xFF,1
0x08b2e,0xef,0xFF,1
0x08def,0xef,0xFF,1
0x08e19,0xbf,0xFF,1
0x08eae,0xdf,0xFF,1
0x08ee2,0xfe,0xFF,1
0x08f00,0xfb,0xFF,1
0x090df,0xdf,0xFF,1
0x09165,0xbf,0xFF,1
0x091f6,0x7f,0xFF,1
0x09218,0x7f,0xFF,1
0x09254,0xfe,0xFF,1
0x09379,0xef,0xFF,1
0x093f0,0x7f,0xFF,1
0x09407,0xbf,0xFF,1
0x09496,0xfd,0xFF,1
0x09553,0xfb,0xFF,1
0x09603,0xfe,0xFF,1
0x0969a,0xef,0xFF,1
0x0978c,0xfb,0xFF,1
0x09793,0xfb,0xFF,1
0x097bf,0xf7,0xFF,1
0x097d8,0xef,0xFF,1
0x09827,0xbf,0xFF,1
0x0985c,0xdf,0xFF,1
0x09882,0xbf,0xFF,1
0x09921,0xef,0xFF,1
0x099bf,0xfe,0xFF,1
0x099e7,0xbf,0xFF,1
0x09a33,0xf7,0xFF,1
0x09a9e,0xf7,0xFF,1
0x09adc,0xdf,0xFF,1
0x09af9,0xfe,0xFF,1
0x09b88,0xf7,0xFF,1
0x09c48,0xfe,0xFF,1
0x09cfc,0xfd,0xFF,1
0x09f02,0xfb,0xFF,1
0x09f03,0xfd,0xFF,1
0x09f16,0xfd,0xFF,1
0x09f2d,0x7f,0xFF,1
0x09f4b,0xbf,0xFF,1
0x09f62,0xbf,0xFF,1
0x09f69,0xfe,0xFF,1
0x09fb0,0x7f,0xFF,1
0x0a07d,0xf7,0xFF,1
0x0a0b4,0xfe,0xFF,1
0x0a107,0xf7,0xFF,1
0x0a16b,0xfb,0xFF,1
0x0a174,0xbf,0xFF,1
0x0a182,0xfd,0xFF,1
0x0a287,0xfb,0xFF,1
0x0a2f4,0xbf,0xFF,1
0x0a37c,0xf7,0xFF,1
0x0a49f,0xef,0xFF,1
0x0a560,0xfd,0xFF,1
0x0a56e,0xfe,0xFF,1
0x0a6ad,0xef,0xFF,1
0x0a826,0xfd,0xFF,1
0x0aa7b,0x7f,0xFF,1
0x0ab89,0xf7,0xFF,1
0x0abcc,0xdf,0xFF,1
0x0ac5b,0xfd,0xFF,1
0x0aca6,0xfb,0xFF,1
0x0b043,0xef,0xFF,1
0x0b04e,0xfd,0xFF,1
0x0b0b7,0xbf,0xFF,1
0x0b0d6,0xdf,0xFF,1
0x0b10f,0xf7,0xFF,1
0x0b116,0xbf,0xFF,1
0x0b21a,0xfd,0xFF,1
0x0b268,0x7f,0xFF,1
0x0b286,0xfe,0xFF,1
0x0b2d7,0xef,0xFF,1
0x0b305,0xef,0xFF,1
0x0b30c,0xbf,0xFF,1
0x0b399,0xdf,0xFF,1
0x0b3bd,0xfd,0xFF,1
0x0b4bd,0xbf,0xFF,1
0x0b4ca,0xbf,0xFF,1
0x0b50c,0xfb,0xFF,1
0x0b5fc,0xef,0xFF,1
0x0b60e,0x7f,0xFF,1
0x0b7c4,0xfb,0xFF,1
0x0b7fa,0xfb,0xFF,1
0x0b876,0xef,0xFF,1
0x0b8ed,0xfb,0xFF,1
0x0b998,0xfd,0xFF,1
0x0b9dd,0xfd,0xFF,1
0x0ba3d,0x7f,0xFF,1
0x0bb2c,0xef,0xFF,1
0x0bb35,0xdf,0xFF,1
0x0bbb1,0xef,0xFF,1
0x0bbbb,0xbf,0xFF,1
0x0bbce,0xfd,0xFF,1
0x0bc6b,0xef,0xFF,1
0x0bd51,0xbf,0xFF,1
0x0bd98,0x7f,0xFF,1
0x0be67,0xfd,0xFF,1
0x0bf69,0x7f,0xFF,1
0x0bf78,0xdf,0xFF,1
0x0bf7a,0xfd,0xFF,1
0x0c178,0xfb,0xFF,1
0x0c189,0xfe,0xFF,1
0x0c18f,0xdf,0xFF,1
0x0c204,0xfb,0xFF,1
0x0c230,0xf7,0xFF,1
0x0c236,0xf7,0xFF,1
0x0c248,0xfe,0xFF,1
0x0c326,0xf7,0xFF,1
0x0c32a,0xfe,0xFF,1
0x0c36d,0xfd,0xFF,1
0x0c385,0xf7,0xFF,1
0x0c427,0xef,0xFF,1
0x0c42b,0xfe,0xFF,1
0x0c46d,0xfd,0xFF,1
0x0c4c6,0xf7,0xFF,1
0x0c4d0,0xbf,0xFF,1
0x0c50c,0xdf,0xFF,1
0x0c648,0xbf,0xFF,1
0x0c6dc,0xfe,0xFF,1
0x0c727,0xf7,0xFF,1
0x0c766,0xdf,0xFF,1
0x0c803,0xfb,0xFF,1
0x0c9c3,0xbf,0xFF,1
0x0ca99,0xef,0xFF,1
0x0cb46,0xbf,0xFF,1
0x0cb56,0xf7,0xFF,1
0x0cb8b,0xbf,0xFF,1
0x0cc18,0xf7,0xFF,1
0x0cc2b,0xdf,0xFF,1
0x0cd6b,0xfd,0xFF,1
0x0ce85,0xfb,0xFF,1
0x0ceb6,0xfd,0xFF,1
0x0d0db,0xdf,0xFF,1
0x0d0f7,0xf7,0xFF,1
0x0d146,0xef,0xFF,1
0x0d16e,0xdf,0xFF,1
0x0d1d6,0xdf,0xFF,1
0x0d1ff,0xfb,0xFF,1
0x0d2ed,0xfd,0xFF,1
0x0d328,0xfe,0xFF,1
0x0d3cd,0x7f,0xFF,1
0x0d3d0,0xbf,0xFF,1
0x0d4ea,0xfd,0xFF,1
0x0d63d,0x7f,0xFF,1
0x0d68d,0xef,0xFF,1
0x0d706,0xbf,0xFF,1
0x0d81f,0xfd,0xFF,1
0x0d84b,0xfb,0xFF,1
0x0d99f,0xf7,0xFF,1
0x0da1c,0xfd,0xFF,1
0x0daf2,0xef,0xFF,1
0x0db20,0xdf,0xFF,1
0x0db84,0xfe,0xFF,1
0x0dbb5,0xfb,0xFF,1
0x0dbb8,0x7f,0xFF,1
0x0dcdb,0xfd,0xFF,1
0x0ddea,0xfb,0xFF,1
0x0de16,0xfb,0xFF,1
0x0df78,0x7f,0xFF,1
0x0dfb6,0xfe,0xFF,1
0x0e116,0x7f,0xFF,1
0x0e143,0xdf,0xFF,1
0x0e177,0x7f,0xFF,1
0x0e1b9,0xef,0xFF,1
0x0e1e1,0xf7,0xFF,1
0x0e29c,0xef,0xFF,1
0x0e2da,0xfd,0xFF,1
0x0e2dd,0xf7,0xFF,1
0x0e2e1,0xfb,0xFF,1
0x0e355,0xfe,0xFF,1
0x0e43f,0xf7,0xFF,1
0x0e46c,0xfe,0xFF,1
0x0e4e1,0xf7,0xFF,1
0x0e4e3,0xdf,0xFF,1
0x0e5c7,0xbf,0xFF,1
0x0e5e5,0xef,0xFF,1
0x0e6be,0xfe,0xFF,1
0x0e6c6,0xef,0xFF,1
0x0e6fb,0x7f,0xFF,1
0x0e700,0xbf,0xFF,1
0x0e721,0xf7,0xFF,1
0x0e73f,0xef,0xFF,1
0x0e79b,0xf7,0xFF,1
0x0e9e2,0xfb,0xFF,1
0x0eab2,0xfe,0xFF,1
0x0ebcd,0xbf,0xFF,1
0x0ec06,0xf7,0xFF,1
0x0ec78,0xef,0xFF,1
0x0ecc3,0xf7,0xFF,1
0x0ece2,0x7f,0xFF,1
0x0ed11,0xfe,0xFF,1
0x0ed3e,0xfe,0xFF,1
0x0ede6,0xfe,0xFF,1
0x0eecf,0xf7,0xFF,1
0x0ef0c,0xf7,0xFF,1
0x0ef20,0xfd,0xFF,1
0x0ef23,0xfd,0xFF,1
0x0f198,0xfb,0xFF,1
0x0f209,0xf7,0xFF,1
0x0f264,0xef,0xFF,1
0x0f3a2,0xfe,0xFF,1
0x0f3d7,0xfd,0xFF,1
0x0f401,0xdf,0xFF,1
0x0f4ab,0xfe,0xFF,1
0x0f4e1,0xbf,0xFF,1
0x0f528,0xbf,0xFF,1
0x0f542,0xfd,0xFF,1
0x0f6a8,0xfe,0xFF,1
0x0f706,0xfe,0xFF,1
0x0f721,0x7f,0xFF,1
0x0f92a,0xfd,0xFF,1
0x0fa53,0xfb,0xFF,1
0x0fac3,0xbf,0xFF,1
0x0faed,0xbf,0xFF,1
0x0fdcb,0xbf,0xFF,1
0x0ff55,0xfd,0xFF,1
0x1002f,0xbf,0xFF,1
0x10061,0xbf,0xFF,1
0x100d9,0xf7,0xFF,1
0x100ee,0xfb,0xFF,1
0x1010f,0x7f,0xFF,1
0x1013f,0x7f,0xFF,1
0x10168,0xf7,0xFF,1
0x1016a,0xf7,0xFF,1
0x10182,0xbf,0xFF,1
0x101da,0xfd,0xFF,1
0x10261,0xfe,0xFF,1
0x102d4,0xfe,0xFF,1
0x10302,0xfd,0xFF,1
0x103e5,0x7f,0xFF,1
0x10407,0xef,0xFF,1
0x10423,0xfe,0xFF,1
0x10521,0x7f,0xFF,1
0x1054e,0xfe,0xFF,1
0x10569,0xfd,0xFF,1
0x105d7,0xfb,0xFF,1
0x10641,0x7f,0xFF,1
0x106de,0x7f,0xFF,1
0x10704,0xbf,0xFF,1
0x10859,0xfe,0xFF,1
0x10897,0xf7,0xFF,1
0x108d0,0xef,0xFF,1
0x10921,0x7f,0xFF,1
0x10999,0xdf,0xFF,1
0x109a6,0xfb,0xFF,1
0x10a16,0xfb,0xFF,1
0x10aa7,0xef,0xFF,1
0x10ae6,0xbf,0xFF,1
0x10b7d,0xfe,0xFF,1
0x10b84,0xef,0xFF,1
0x10c95,0xfb,0xFF,1
0x10ca6,0x7f,0xFF,1
0x10cb1,0xf7,0xFF,1
0x10cfc,0xef,0xFF,1
0x10d75,0xbf,0xFF,1
0x10e59,0xef,0xFF,1
0x10e7c,0xbf,0xFF,1
0x10eb3,0xfb,0xFF,1
0x10f2d,0x7f,0xFF,1
0x10fe9,0xfd,0xFF,1
0x11028,0xfe,0xFF,1
0x1105b,0xf7,0xFF,1
0x110c4,0xfb,0xFF,1
0x110ce,0xfd,0xFF,1
0x110d2,0xfe,0xFF,1
0x110d3,0xef,0xFF,1
0x1114d,0xf7,0xFF,1
0x111c5,0xbf,0xFF,1
0x112f5,0xef,0xFF,1
0x1133b,0xfd,0xFF,1
0x1137e,0xbf,0xFF,1
0x1166e,0xfd,0xFF,1
0x116c5,0xdf,0xFF,1
0x1178c,0xbf,0xFF,1
0x117f1,0xef,0xFF,1
0x11813,0x7f,0xFF,1
0x11824,0xef,0xFF,1
0x118f5,0xfd,0xFF,1
0x1196b,0xdf,0xFF,1
0x11a41,0xfb,0xFF,1
0x11c06,0xfd,0xFF,1
0x11c67,0xef,0xFF,1
0x11cc1,0xef,0xFF,1
0x11d1f,0xfd,0xFF,1
0x11d72,0xfd,0xFF,1
0x11de6,0xef,0xFF,1
0x11e32,0xef,0xFF,1
0x11e70,0x7f,0xFF,1
0x120fb,0xfb,0xFF,1
0x12122,0xef,0xFF,1
0x12150,0xf7,0xFF,1
0x12216,0xfe,0xFF,1
0x12254,0x7f,0xFF,1
0x12332,0x7f,0xFF,1
0x1236b,0xbf,0xFF,1
0x12396,0xfe,0xFF,1
0x123e5,0xdf,0xFF,1
0x12490,0xbf,0xFF,1
0x124a5,0xfe,0xFF,1
0x1254f,0xdf,0xFF,1
0x1255f,0xbf,0xFF,1
0x126a3,0xef,0xFF,1
0x1272d,0xfd,0xFF,1
0x1282c,0xfb,0xFF,1
0x128ff,0xef,0xFF,1
0x129b9,0xef,0xFF,1
0x12a49,0xfe,0xFF,1
0x12aeb,0xf7,0xFF,1
0x12bf6,0xf7,0xFF,1
0x12c9e,0xfe,0xFF,1
0x12d38,0xfb,0xFF,1
0x12da2,0xfe,0xFF,1
0x12dac,0xdf,0xFF,1
0x12de2,0xdf,0xFF,1
0x12e66,0xf7,0xFF,1
0x12e87,0xfe,0xFF,1
0x12f5c,0xbf,0xFF,1
0x13046,0xef,0xFF,1
0x13074,0xfb,0xFF,1
0x1307b,0x7f,0xFF,1
0x1307f,0xfb,0xFF,1
0x13095,0xdf,0xFF,1
0x13157,0xfd,0xFF,1
0x13350,0xdf,0xFF,1
0x1350c,0xdf,0xFF,1
0x13514,0xfd,0xFF,1
0x135b0,0xf7,0xFF,1
0x135b6,0xef,0xFF,1
0x13603,0x7f,0xFF,1
0x1363c,0x7f,0xFF,1
0x137bb,0xbf,0xFF,1
0x137d7,0xf7,0xFF,1
0x138d6,0xbf,0xFF,1
0x1391a,0xf7,0xFF,1
0x13ac4,0xfd,0xFF,1
0x13af4,0x7f,0xFF,1
0x13d14,0x7f,0xFF,1
0x13d33,0xdf,0xFF,1
0x13daf,0xfd,0xFF,1
0x13de3,0xbf,0xFF,1
0x13e31,0xbf,0xFF,1
0x13eba,0xbf,0xFF,1
0x141f3,0xfb,0xFF,1
0x14272,0xfb,0xFF,1
0x1429d,0xfb,0xFF,1
0x142e0,0xfd,0xFF,1
0x1436e,0xf7,0xFF,1
0x143b3,0xfe,0xFF,1
0x1444d,0xfe,0xFF,1
0x14533,0xbf,0xFF,1
0x1459a,0xfd,0xFF,1
0x1459b,0xbf,0xFF,1
0x145fc,0xef,0xFF,1
0x1464d,0xfd,0xFF,1
0x14687,0xef,0xFF,1
0x14931,0xf7,0xFF,1
0x14af3,0xdf,0xFF,1
0x14b0e,0x7f,0xFF,1
0x14b3f,0xbf,0xFF,1
0x14b55,0xfd,0xFF,1
0x14c31,0xfe,0xFF,1
0x14d1c,0xdf,0xFF,1
0x14d21,0xfe,0xFF,1
0x14d46,0xfe,0xFF,1
0x14d88,0xbf,0xFF,1
0x14e85,0x7f,0xFF,1
0x14e9b,0xfb,0xFF,1
0x1503b,0xef,0xFF,1
0x1508d,0xfe,0xFF,1
0x150d5,0x7f,0xFF,1
0x151c1,0xf7,0xFF,1
0x1524a,0xbf,0xFF,1
0x152f1,0xbf,0xFF,1
0x15324,0x7f,0xFF,1
0x15392,0xfb,0xFF,1
0x1544a,0xef,0xFF,1
0x15478,0xbf,0xFF,1
0x154f5,0xf7,0xFF,1
0x1557f,0xef,0xFF,1
0x1572c,0xfb,0xFF,1
0x15b06,0xbf,0xFF,1
0x15b7f,0x7f,0xFF,1
0x15c07,0xbf,0xFF,1
0x15dea,0xf7,0xFF,1
0x1603e,0xf7,0xFF,1
0x16064,0xfb,0xFF,1
0x16131,0xfb,0xFF,1
0x1623b,0x7f,0xFF,1
0x1623c,0xbf,0xFF,1
0x16296,0xfe,0xFF,1
0x16360,0xf7,0xFF,1
0x163b4,0xbf,0xFF,1
0x16414,0xef,0xFF,1
0x1643b,0xfb,0xFF,1
0x16475,0x7f,0xFF,1
0x164de,0xfb,0xFF,1
0x16586,0xef,0xFF,1
0x165f8,0xf7,0xFF,1
0x1660c,0xfb,0xFF,1
0x16712,0x7f,0xFF,1
0x16851,0xdf,0xFF,1
0x16877,0xf7,0xFF,1
0x16955,0xfb,0xFF,1
0x169dd,0x7f,0xFF,1
0x16a0e,0xdf,0xFF,1
0x16ace,0xdf,0xFF,1
0x16b02,0xdf,0xFF,1
0x16b1e,0x7f,0xFF,1
0x16bf1,0x7f,0xFF,1
0x16d2c,0xf7,0xFF,1
0x16dd2,0xbf,0xFF,1
0x16e35,0xdf,0xFF,1
0x16e37,0xfd,0xFF,1
0x16eff,0x7f,0xFF,1
0x16f18,0xfd,0xFF,1
0x16f4d,0xf7,0xFF,1
0x16f82,0xf7,0xFF,1
0x17140,0xf7,0xFF,1
0x17165,0xf7,0xFF,1
0x171b0,0xbf,0xFF,1
0x17238,0xbf,0xFF,1
0x172a2,0xef,0xFF,1
0x1736a,0xf7,0xFF,1
0x17393,0xbf,0xFF,1
0x1747a,0xdf,0xFF,1
0x174a0,0xf7,0xFF,1
0x174b8,0xfd,0xFF,1
0x174bf,0xdf,0xFF,1
0x174cc,0xdf,0xFF,1
0x1753e,0xfd,0xFF,1
0x17563,0xbf,0xFF,1
0x175e2,0xdf,0xFF,1
0x17737,0xdf,0xFF,1
0x17751,0xf7,0xFF,1
0x178bf,0xef,0xFF,1
0x1792e,0xef,0xFF,1
0x17b60,0x7f,0xFF,1
0x17d1a,0xdf,0xFF,1
0x17e88,0xbf,0xFF,1
0x17f79,0xf7,0xFF,1
0x1800b,0xfd,0xFF,1
0x1801c,0xfe,0xFF,1
0x180e5,0x7f,0xFF,1
0x18183,0x7f,0xFF,1
0x1819e,0xfb,0xFF,1
0x181d7,0x7f,0xFF,1
0x1838c,0x7f,0xFF,1
0x184dd,0xfb,0xFF,1
0x185c0,0xbf,0xFF,1
0x18685,0xfb,0xFF,1
0x186cb,0xfb,0xFF,1
0x186d4,0xbf,0xFF,1
0x186d9,0xfb,0xFF,1
0x1876c,0xbf,0xFF,1
0x188f3,0xf7,0xFF,1
0x1892d,0xfe,0xFF,1
0x1892f,0xfb,0xFF,1
0x189cb,0xf7,0xFF,1
0x18a85,0xfb,0xFF,1
0x18a90,0xfe,0xFF,1
0x18b06,0x7f,0xFF,1
0x18bf6,0xef,0xFF,1
0x18c2a,0xbf,0xFF,1
0x18c63,0xfb,0xFF,1
0x18cfa,0xfb,0xFF,1
0x18d73,0xfb,0xFF,1
0x18e72,0xfb,0xFF,1
0x19012,0xef,0xFF,1
0x19076,0xfd,0xFF,1
0x190d8,0xdf,0xFF,1
0x19189,0xfe,0xFF,1
0x191ee,0xef,0xFF,1
0x1932c,0xfd,0xFF,1
0x195e1,0xfe,0xFF,1
0x195fe,0xf7,0xFF,1
0x19621,0xbf,0xFF,1
0x19626,0x7f,0xFF,1
0x1969f,0xbf,0xFF,1
0x197aa,0xfd,0xFF,1
0x197bd,0x7f,0xFF,1
0x19872,0xf7,0xFF,1
0x198f6,0xfb,0xFF,1
0x19947,0xdf,0xFF,1
0x19993,0xf7,0xFF,1
0x19a3c,0xfe,0xFF,1
0x19a87,0xf7,0xFF,1
0x19a8a,0xef,0xFF,1
0x19b6c,0xdf,0xFF,1
0x19bba,0xf7,0xFF,1
0x19bd9,0xef,0xFF,1
0x19be9,0xfb,0xFF,1
0x19c48,0x7f,0xFF,1
0x19d22,0xdf,0xFF,1
0x19d54,0xdf,0xFF,1
0x19e2e,0x7f,0xFF,1
0x19fe5,0xfd,0xFF,1
0x1a065,0xfd,0xFF,1
0x1a0b7,0xfe,0xFF,1
0x1a126,0xdf,0xFF,1
0x1a45a,0xfb,0xFF,1
0x1a5da,0xfe,0xFF,1
0x1a604,0xfe,0xFF,1
0x1a83e,0xdf,0xFF,1
0x1a878,0x7f,0xFF,1
0x1a8b4,0xfe,0xFF,1
0x1a8fd,0xfd,0xFF,1
0x1a960,0xf7,0xFF,1
0x1a99d,0xef,0xFF,1
0x1a9c5,0xfb,0xFF,1
0x1aa25,0xfb,0xFF,1
0x1aac4,0xfb,0xFF,1
0x1ab13,0xf7,0xFF,1
0x1abb2,0xf7,0xFF,1
0x1abbb,0x7f,0xFF,1
0x1ad3a,0x7f,0xFF,1
0x1ad46,0xfe,0xFF,1
